start	end	text	predictions
8631.5	8631.64	 Well, that seems to be the situation.	0.0
8632.5	8633.08	 But I don't want that.	0.0
8634.5	8635.14	 And you don't want that.	0.0
8636.5	8636.94	 And Ringo.	0.0
8638.98	8640.74	 You're gonna be okay.	0.0
8641.0	8642.28	 And you don't want that.	0.0
8642.74	8645.48	 And Ringo here definitely doesn't want that.	0.0
8645.7	8646.92	 So let's see what we can do.	0.0
8649.44	8649.96	 Now,	0.0
8650.9	8652.36	 here's the situation.	0.0
8654.02	8655.32	 Normally, both your asses	1.0
8655.32	8657.04	 would be dead as fucking fried chicken.	1.0
8657.28	8659.5	 But you happen to pull this shit while I'm in a transitional period,	1.0
8659.9	8660.99	 and I don't want to kill you.	0.0
8660.99	8662.04	 I want to help you.	0.0
8662.84	8664.34	 But I can't give you this case.	0.0
8665.3	8666.54	 Because it don't belong to me.	0.0
8667.58	8668.14	 Besides,	0.0
8669.0	8670.87	 I've been through too much shit over this case this morning	1.0
8670.87	8672.58	 to just hand it over to your dumb ass.	1.0
8674.12	8674.5	 Vincent!	0.0
8675.38	8676.02	 Be cool!	0.0
8677.38	8677.88	 Yolanda!	0.0
8678.5	8680.16	 It's cool, baby! It's cool!	0.0
8680.5	8682.74	 We still just talking. Come on, point the gun at me!	0.0
8683.34	8684.24	 Point the gun at me!	0.0
8684.64	8685.42	 There you go.	0.0
8686.5	8688.28	 Now, Vincent, you just hang back.	0.0
8688.72	8690.86	 And don't do a goddamn thing. Tell her we still cool.	1.0
8692.56	8693.48	 We're still cool, honey bunny.	0.0
8694.14	8694.96	 How we doing, baby?	0.0
8696.46	8697.48	 I gotta go pee.	1.0
8699.32	8700.24	 I'm gonna go home.	0.0
8700.5	8702.7	 Just hang in there, baby. You're doing great. I'm proud of you.	0.0
8702.82	8705.08	 And Ringo's proud of you. It's almost over.	0.0
8705.88	8706.8	 Tell her you're proud of her.	0.0
8707.88	8708.84	 Proud of you, honey bunny.	0.0
8709.2	8710.28	 I love you.	0.0
8711.04	8712.14	 I love you too, honey bunny.	0.0
8712.76	8715.48	 Now, I want you to go in that bag	0.0
8716.62	8717.48	 and find my wallet.	0.0
8720.88	8721.6	 Which one is it?	0.0
8722.5	8723.7	 It's the one that says bad motherfucker.	1.0
8729.18	8729.58	 That's it.	0.0
8730.5	8731.62	 That's my bad motherfucker.	1.0
8732.5	8734.18	 Open it up. Take out the money.	0.0
8740.78	8741.6	 Count it.	0.0
8748.5	8749.56	 How much is that?	0.0
8750.68	8752.99	 $2,000.	0.0
8752.99	8753.42	 That's a lot.	0.0
8754.54	8756.48	 That's a lot.	0.0
8758.54	8759.18	 How much is that?	0.0
8763.36	8764.1	 That's $1,500.	0.0
8764.72	8766.6	 Okay, put it in your pocket. It's yours.	0.0
8768.2	8769.28	 Now, with the rest of those wallets	0.0
8769.28	8770.02	 in the register,	0.0
8770.82	8772.78	 that makes this a pretty successful little score.	0.0
8773.12	8775.2	 Jules, you give that fucking nimmer out $1,500	1.0
8775.2	8776.88	 and I'll shoot him on general principle.	0.0
8777.06	8779.22	 No, Yolanda, Yolanda, he ain't gonna do a goddamn	1.0
8779.42	8781.48	 motherfucking thing. Vincent, shut the fuck up!	1.0
8783.26	8785.32	 Come on, Yolanda. Stay with me, baby.	0.0
8787.3	8788.82	 Now, I ain't giving it to him, Vincent.	0.0
8790.1	8791.34	 I'm buying something for my money.	0.0
8793.24	8794.28	 You want to know what I'm buying, Ringo?	0.0
8795.42	8795.74	 What?	0.0
8796.64	8798.99	 Your life. I'm giving you that money	0.0
8798.99	8800.52	 so I don't have to kill your ass.	1.0
8802.44	8803.38	 You read the Bible, Ringo?	0.0
8805.3	8806.32	 No, regularly, no.	0.0
8806.98	8808.96	 Oh, there's this passage I got memorized.	0.0
8809.86	8811.46	 Ezekiel 25, 17.	0.0
8813.24	8814.82	 The path of the righteous man	0.0
8815.0	8817.36	 is set on all sides by the inequities	0.0
8817.4	8819.48	 of the selfish and the tyranny of evil men.	1.0
8820.72	8822.8	 Blessed is he who in the name of charity	0.0
8822.94	8824.78	 and goodwill shepherds the weak through the valley	0.0
8824.78	8827.2	 of darkness, for he is truly his brother's	0.0
8827.2	8829.2	 keeper and the finder of lost children.	0.0
8830.5	8833.28	 And I will strike down upon thee with great vengeance	0.0
8833.48	8835.18	 and furious anger those who	0.0
8835.2	8837.02	 attempt to poison and destroy my	1.0
8837.02	8839.18	 brothers. And you will know	0.0
8839.2	8840.38	 I am the Lord	0.0
8840.8	8842.78	 when I lay my vengeance upon you.	0.0
8845.34	8847.1	 I've been saying that shit for years.	1.0
8847.72	8848.9	 And if you heard it,	0.0
8848.96	8850.3	 that meant your ass.	1.0
8852.2	8853.3	 I never gave much thought	0.0
8853.3	8855.11	 to what it meant. I just thought it was some	0.0
8855.11	8857.06	 cold-blooded shit to say to a motherfucker before	1.0
8857.06	8858.48	 I popped a cap in his ass.	1.0
8859.54	8861.09	 I saw some shit this morning and made me	1.0
8861.09	8861.76	 think twice.	0.0
8863.18	8864.26	 See, now I'm thinking	0.0
8865.32	8866.28	 maybe it means	0.0
8867.04	8868.24	 you're the evil man	1.0
8868.98	8870.38	 and I'm the righteous man.	0.0
8871.1	8872.64	 And Mr. 9mm here,	0.0
8873.2	8875.27	 he's the shepherd protecting my righteous ass	1.0
8875.27	8876.42	 in the valley of darkness.	0.0
8877.78	8878.62	 Or it could mean	0.0
8879.88	8881.04	 you're the righteous man	1.0
8881.5	8882.42	 and I'm the shepherd.	0.0
8883.24	8885.02	 And it's the world that's evil	1.0
8885.08	8885.98	 and selfish.	1.0
8887.42	8888.34	 Now I'd like that.	0.0
8889.62	8890.78	 But that shit ain't the truth.	1.0
8892.9	8893.82	 The truth is	0.0
8895.98	8897.34	 you're the weak	1.0
8898.94	8901.02	 and I am the tyranny of evil	1.0
8901.02	8901.34	 men.	0.0
8903.64	8904.9	 But I'm trying, Ringo.	0.0
8907.12	8908.96	 I'm trying real hard	0.0
8908.96	8910.9	 to be the shepherd.	0.0
8927.78	8928.0	 Go.	0.0
8931.0	8931.82	 Go.	0.0
8947.8	8949.26	 I think we should be leaving now.	0.0
8950.24	8951.48	 Yeah, that's probably a good idea.	0.0
8961.0	8963.36	 I think we should be leaving now.	0.0
8991.0	8992.12	 Go.	0.0
9021.0	9021.82	 Go.	0.0
9051.0	9052.32	 Go.	0.0
9081.0	9081.82	 Go.	0.0
9111.12	9111.86	 Go.	0.0
9141.06	9142.18	 Go.	0.0
9171.54	9172.18	 Go.	0.0
9201.18	9202.06	 Go.	0.0
9231.0	9232.1	 Go.	0.0
9232.5	9234.12	 Go.	0.0
9234.5	9235.74	 Go.	0.0
9236.5	9237.84	 Go.	0.0
9238.58	9239.8	 Go.	0.0
9240.5	9241.78	 Go.	0.0
9243.12	9243.84	 Go.	0.0
9244.58	9245.52	 Go.	0.0
9247.1	9247.68	 Go.	0.0
9248.54	9249.98	 Go.	0.0
9250.5	9252.16	 Go.	0.0
9252.5	9253.88	 Go.	0.0
9254.5	9255.68	 Go.	0.0
9256.72	9257.42	 Go.	0.0
9259.0	9259.68	 Go.	0.0
9289.0	9290.24	 Go.	0.0
9290.5	9292.0	 Go.	0.0
9292.5	9294.2	 Go.	0.0
9294.6	9296.42	 Go.	0.0
9296.54	9297.92	 Go.	0.0
9298.56	9300.16	 Go.	0.0
9300.56	9301.74	 Go.	0.0
9302.58	9303.9	 Go.	0.0
9304.5	9306.63	 Go.	0.0
9306.63	9307.8	 Go.	0.0
9308.5	9309.88	 Go.	0.0
9310.5	9312.1	 Go.	0.0
9312.52	9314.08	 Go.	0.0
9314.5	9316.5	 Go.	0.0
